T_min,date,T_max,H_min,H_max,extrap
281.72333333333336,2021-04-18,289.80333333333334,50.85,82.98333333333333,0.0
281.94666666666666,2021-04-19,290.95666666666665,51.23333333333333,84.93333333333334,0.0
282.925,2021-04-20,292.065,50.25,84.96666666666667,0.0
283.6983333333334,2021-04-21,291.71666666666664,55.21666666666667,88.2,0.0
283.74666666666667,2021-04-22,292.56166666666667,50.16666666666666,86.6,0.0
283.67833333333334,2021-04-23,294.1633333333333,43.13333333333333,78.13333333333334,0.0
283.65833333333336,2021-04-24,294.82166666666666,43.35,74.68333333333334,0.0
284.9166666666667,2021-04-25,293.375,48.41666666666666,76.85,0.0
285.0183333333333,2021-04-26,291.7683333333334,52.91666666666666,79.21666666666667,0.0
283.80593220338983,2021-04-27,292.1635593220339,52.33333333333334,84.05,0.0
283.9279661016948,2021-04-28,290.8584745762712,60.10169491525424,90.72881355932205,0.0
283.9783333333333,2021-04-29,289.4616666666667,61.28333333333333,91.03333333333332,0.0
283.7283333333333,2021-04-30,289.5433333333333,62.2,89.46666666666668,0.0
283.3333333333333,2021-05-01,288.99833333333333,62.75,91.68333333333334,0.0
282.3483333333333,2021-05-02,289.9916666666667,51.33333333333334,89.08333333333331,0.0
281.5083333333333,2021-05-03,291.93833333333333,46.45,86.86666666666666,0.0
284.0200000000001,2021-05-04,290.8833333333333,55.26666666666666,85.68333333333334,0.0
284.17,2021-05-05,290.34166666666675,53.06666666666667,86.88333333333334,0.0
283.7966666666667,2021-05-06,290.42,63.35,90.01666666666668,0.0
284.735,2021-05-07,291.73666666666674,54.41666666666666,88.75,0.0
